,red,blue,green,hue,saturation,value,ph
4468,0.972549,0.5254902,0.91764706,307.36844,0.45967734,0.972549,12.0
528,0.56078434,0.5803922,0.8156863,235.38461,0.31249994,0.8156863,4.2
886,0.5411765,0.5764706,0.8117647,232.17392,0.33333325,0.8117647,4.2
4727,0.7921569,0.4,0.7411765,307.80002,0.49504942,0.7921569,14.0
4514,0.8117647,0.4509804,0.7254902,314.34784,0.4444444,0.8117647,14.0
4006,0.9137255,0.56078434,0.87058824,307.33334,0.38626602,0.9137255,12.0
894,0.5254902,0.5803922,0.8117647,228.49315,0.35265693,0.8117647,4.2
2501,0.5803922,0.6156863,0.83137256,231.5625,0.30188674,0.83137256,7.6
1172,0.5764706,0.77254903,0.7490196,172.79997,0.25380704,0.77254903,6.8
2416,0.73333335,0.8352941,1.0,217.05884,0.26666662,1.0,7.2
3356,0.43137255,0.41568628,0.59607846,245.21739,0.30263153,0.59607846,8.2
2091,0.7372549,0.8392157,1.0,216.71643,0.26274505,1.0,7.2
251,0.47843137,0.53333336,0.76862746,228.64865,0.37755096,0.76862746,4.0
992,0.54509807,0.5882353,0.8509804,231.53847,0.35944694,0.8509804,4.2
323,0.5019608,0.54901963,0.80784315,230.76924,0.37864068,0.80784315,4.0
2896,0.48235294,0.58431375,0.8627451,223.91753,0.44090903,0.8627451,7.6
3643,0.9843137,0.5647059,0.92941177,307.8505,0.42629474,0.9843137,10.0
1447,0.5411765,0.81960785,0.8392157,183.94739,0.35514012,0.8392157,6.8
4475,0.9607843,0.5137255,0.91764706,305.7895,0.46530604,0.9607843,12.0
4054,0.91764706,0.49411765,0.8745098,306.1111,0.4615384,0.91764706,12.0
4941,0.80784315,0.40392157,0.77254903,305.24274,0.49999994,0.80784315,14.0
3974,1.0,0.5647059,0.9372549,308.64865,0.43529403,1.0,10.0
3848,0.9411765,0.6,0.89411765,308.27588,0.36249992,0.9411765,10.0
476,0.49411765,0.5294118,0.81960785,233.49397,0.39712915,0.81960785,4.0
2413,0.7372549,0.8392157,1.0,216.71643,0.26274505,1.0,7.2
1569,0.44705883,0.7411765,0.7372549,179.19998,0.39682534,0.7411765,7.0
3328,0.43529412,0.42745098,0.60784316,242.60869,0.29677415,0.60784316,8.2
3724,0.9490196,0.54509807,0.91764706,304.66022,0.42561975,0.9490196,10.0
1810,0.49019608,0.73333335,0.75686276,185.29414,0.35233155,0.75686276,7.0
3178,0.48235294,0.44313726,0.6117647,253.95348,0.275641,0.6117647,8.2
2324,0.78431374,0.8509804,1.0,221.45456,0.21568623,1.0,7.2
2507,0.5686275,0.6,0.84705883,233.23944,0.32870364,0.84705883,7.6
3550,0.96862745,0.5529412,0.9137255,307.92453,0.42914972,0.96862745,10.0
2701,0.5254902,0.6,0.85490197,226.42857,0.38532102,0.85490197,7.6
1939,0.47843137,0.74509805,0.7490196,180.86958,0.3612565,0.7490196,7.0
3509,0.96862745,0.627451,0.8980392,312.41382,0.35222664,0.96862745,10.0
3732,0.94509804,0.53333336,0.92941177,302.28574,0.43568456,0.94509804,10.0
852,0.5568628,0.57254905,0.8117647,236.3077,0.3140096,0.8117647,4.2
2491,0.76862746,0.84705883,1.0,219.66103,0.2313725,1.0,7.2
1503,0.5058824,0.7254902,0.73333335,182.069,0.31016034,0.73333335,7.0
2697,0.5176471,0.5921569,0.8509804,226.58824,0.39170498,0.8509804,7.6
1638,0.4745098,0.7529412,0.7529412,179.99997,0.36979163,0.7529412,7.0
3897,0.9607843,0.5372549,0.91764706,306.1111,0.44081625,0.9607843,10.0
4524,0.8,0.42745098,0.7294118,311.36844,0.4656862,0.8,14.0
2910,0.47843137,0.5921569,0.8666667,222.42424,0.44796374,0.8666667,7.6
4046,0.8980392,0.5058824,0.88235295,302.40002,0.43668112,0.8980392,12.0
703,0.54901963,0.5764706,0.8117647,233.73134,0.32367143,0.8117647,4.2
2487,0.77254903,0.84705883,1.0,220.34483,0.22745094,1.0,7.2
1027,0.5372549,0.7607843,0.7882353,186.56253,0.3184079,0.7882353,6.8
1441,0.49803922,0.8039216,0.827451,184.28574,0.39810422,0.827451,6.8
3856,0.9411765,0.5882353,0.8980392,307.33334,0.37499994,0.9411765,10.0
2278,0.70980394,0.8352941,1.0,214.05406,0.29019603,1.0,7.2
2118,0.7372549,0.84313726,1.0,215.8209,0.26274505,1.0,7.2
3628,0.99215686,0.5764706,0.9372549,307.92453,0.41897225,0.99215686,10.0
1473,0.49411765,0.8117647,0.8235294,182.14288,0.39999995,0.8235294,6.8
1033,0.5058824,0.75686276,0.78039217,185.14288,0.35175872,0.78039217,6.8
2108,0.7294118,0.8392157,1.0,215.65219,0.2705882,1.0,7.2
1145,0.49803922,0.80784315,0.81960785,182.19514,0.39234444,0.81960785,6.8
2386,0.7254902,0.81960785,1.0,219.42857,0.27450976,1.0,7.2
858,0.54509807,0.5764706,0.79607844,232.5,0.31527087,0.79607844,4.2
1271,0.49019608,0.79607844,0.8156863,183.61447,0.3990384,0.8156863,6.8
1318,0.5058824,0.8117647,0.80784315,179.23074,0.3768115,0.8117647,6.8
115,0.4862745,0.5372549,0.8039216,230.37038,0.3951219,0.8039216,4.0
3801,0.99215686,0.56078434,0.93333334,308.18182,0.43478253,0.99215686,10.0
3165,0.5058824,0.4509804,0.6117647,260.4878,0.26282048,0.6117647,8.2
4096,0.93333334,0.4862745,0.8901961,305.7895,0.47899154,0.93333334,12.0
1663,0.49411765,0.74509805,0.7490196,180.92311,0.3403141,0.7490196,7.0
84,0.47843137,0.53333336,0.77254903,228.8,0.3807106,0.77254903,4.0
3728,0.94509804,0.5411765,0.9098039,305.24274,0.4273858,0.94509804,10.0
1400,0.47058824,0.78039217,0.7921569,182.19514,0.40594053,0.7921569,6.8
3362,0.44313726,0.40784314,0.5921569,251.48935,0.31125823,0.5921569,8.2
2424,0.7529412,0.84313726,1.0,218.09525,0.24705878,1.0,7.2
193,0.45490196,0.5137255,0.74509805,227.83784,0.38947362,0.74509805,4.0
1350,0.5411765,0.7647059,0.7647059,179.99997,0.29230762,0.7647059,6.8
3442,0.49019608,0.45490196,0.6117647,253.49998,0.25641024,0.6117647,8.2
39,0.45490196,0.5137255,0.75686276,228.31169,0.3989637,0.75686276,4.0
3627,1.0,0.58431375,0.94509804,307.92453,0.4156862,1.0,10.0
4365,0.8980392,0.5137255,0.8627451,305.51022,0.42794752,0.8980392,12.0
1658,0.49803922,0.7490196,0.7529412,180.92311,0.33854163,0.7529412,7.0
2876,0.49411765,0.5882353,0.8666667,224.8421,0.4298642,0.8666667,7.6
2935,0.47843137,0.60784316,0.88235295,220.7767,0.4577777,0.88235295,7.6
3865,0.94509804,0.56078434,0.9019608,306.7347,0.40663892,0.94509804,10.0
4567,0.8117647,0.39607844,0.7607843,307.3585,0.5120772,0.8117647,14.0
2790,0.49019608,0.60784316,0.8666667,221.25,0.43438908,0.8666667,7.6
1289,0.53333336,0.8392157,0.8352941,179.23074,0.3644859,0.8392157,6.8
1031,0.50980395,0.7607843,0.78431374,185.14288,0.34999993,0.78431374,6.8
4703,0.80784315,0.4,0.7372549,310.38464,0.5048543,0.80784315,14.0
399,0.46666667,0.53333336,0.7607843,226.4,0.38659787,0.7607843,4.0
3665,0.88235295,0.5803922,0.84313726,307.79224,0.34222215,0.88235295,10.0
3916,0.9607843,0.5372549,0.91764706,306.1111,0.44081625,0.9607843,10.0
1236,0.47058824,0.7764706,0.8,184.28574,0.41176465,0.8,6.8
3379,0.41960785,0.4,0.5921569,246.12244,0.32450327,0.5921569,8.2
4564,0.80784315,0.39215687,0.7529412,307.92453,0.514563,0.80784315,14.0
4094,0.9372549,0.49019608,0.89411765,305.7895,0.4769874,0.9372549,12.0
3183,0.4745098,0.43529412,0.6,254.2857,0.27450976,0.6,8.2
1852,0.49019608,0.7294118,0.73333335,180.96777,0.33155075,0.73333335,7.0
2913,0.4862745,0.59607846,0.8745098,223.0303,0.44394612,0.8745098,7.6
1422,0.47058824,0.7764706,0.8,184.28574,0.41176465,0.8,6.8
3288,0.5294118,0.4862745,0.6156863,260.0,0.21019107,0.6156863,8.2
698,0.54901963,0.5764706,0.8117647,233.73134,0.32367143,0.8117647,4.2
3238,0.39607844,0.41568628,0.57254905,233.33334,0.30821913,0.57254905,8.2
3121,0.42745098,0.43137255,0.5803922,238.46153,0.26351348,0.5803922,8.2
1550,0.49019608,0.7372549,0.74509805,181.84618,0.3421052,0.74509805,7.0
2286,0.7372549,0.84313726,1.0,215.8209,0.26274505,1.0,7.2
1110,0.53333336,0.8117647,0.827451,183.20003,0.35545015,0.827451,6.8
2283,0.7294118,0.8392157,1.0,215.65219,0.2705882,1.0,7.2
1993,0.48235294,0.7529412,0.7529412,179.99997,0.35937494,0.7529412,7.0
3402,0.47058824,0.44313726,0.6,250.49998,0.2614379,0.6,8.2
2466,0.77254903,0.8509804,1.0,219.31036,0.22745094,1.0,7.2
3199,0.4117647,0.43137255,0.5882353,233.33334,0.29999995,0.5882353,8.2
1564,0.4627451,0.7294118,0.75686276,185.60002,0.38860098,0.75686276,7.0
1906,0.4392157,0.74509805,0.7372549,178.46152,0.41052625,0.74509805,7.0
4058,0.9137255,0.4862745,0.8784314,304.95413,0.4678111,0.9137255,12.0
364,0.4627451,0.5176471,0.7490196,228.49315,0.3821989,0.7490196,4.0
2200,0.7490196,0.8117647,1.0,225.0,0.25098035,1.0,7.2
2912,0.47843137,0.5921569,0.8666667,222.42424,0.44796374,0.8666667,7.6
329,0.49803922,0.54509807,0.8039216,230.76923,0.38048777,0.8039216,4.0
3108,0.44313726,0.40784314,0.5921569,251.48935,0.31125823,0.5921569,8.2
705,0.54901963,0.57254905,0.81960785,234.78261,0.33014348,0.81960785,4.2
1433,0.4862745,0.8,0.81960785,183.52943,0.40669852,0.81960785,6.8
3389,0.43137255,0.41568628,0.59607846,245.21739,0.30263153,0.59607846,8.2
3372,0.40784314,0.4,0.5803922,242.60869,0.31081077,0.5803922,8.2
2107,0.7294118,0.8392157,1.0,215.65219,0.2705882,1.0,7.2
2527,0.5137255,0.59607846,0.83137256,224.44446,0.3820754,0.83137256,7.6
2801,0.49803922,0.60784316,0.8666667,222.12766,0.4253393,0.8666667,7.6
4835,0.8117647,0.47843137,0.7490196,311.29413,0.41062796,0.8117647,14.0
395,0.4745098,0.5294118,0.7607843,228.49315,0.37628862,0.7607843,4.0
2738,0.4862745,0.59607846,0.85490197,222.12766,0.4311926,0.85490197,7.6
1600,0.47058824,0.7490196,0.7490196,179.99997,0.3717277,0.7490196,7.0
1624,0.49803922,0.7490196,0.7529412,180.92311,0.33854163,0.7529412,7.0
4400,0.91764706,0.49019608,0.88235295,304.95413,0.4658119,0.91764706,12.0
2183,0.7764706,0.8117647,1.0,230.52632,0.22352937,1.0,7.2
2746,0.47843137,0.6,0.85490197,220.625,0.44036692,0.85490197,7.6
4346,0.90588236,0.5372549,0.85882354,307.65958,0.40692633,0.90588236,12.0
4924,0.81960785,0.39607844,0.76862746,307.22223,0.51674634,0.81960785,14.0
3110,0.42352942,0.42352942,0.58431375,240.0,0.27516776,0.58431375,8.2
812,0.53333336,0.5764706,0.84705883,231.75,0.3703703,0.84705883,4.2
4957,0.84705883,0.42352942,0.79607844,307.22223,0.49999994,0.84705883,14.0
1526,0.4862745,0.73333335,0.7372549,180.93753,0.3404255,0.7372549,7.0
22,0.45490196,0.5176471,0.7490196,227.2,0.3926701,0.7490196,4.0
4636,0.8509804,0.43137255,0.79607844,307.8505,0.4930875,0.8509804,14.0
1687,0.5176471,0.72156864,0.7529412,188.00003,0.31249994,0.7529412,7.0
1154,0.5254902,0.80784315,0.8235294,183.15791,0.36190468,0.8235294,6.8
4912,0.80784315,0.3882353,0.7607843,306.72897,0.5194174,0.80784315,14.0
126,0.47058824,0.5411765,0.8039216,227.29411,0.41463408,0.8039216,4.0
679,0.5529412,0.5764706,0.79607844,234.19356,0.30541864,0.79607844,4.2
783,0.5058824,0.5803922,0.8352941,226.42857,0.39436612,0.8352941,4.2
1134,0.5411765,0.81960785,0.84313726,184.67534,0.35813946,0.84313726,6.8
4831,0.85882354,0.43137255,0.79607844,308.80734,0.4977168,0.85882354,14.0
1476,0.4862745,0.8039216,0.8156863,182.14288,0.4038461,0.8156863,6.8
1050,0.47843137,0.75686276,0.77254903,183.20003,0.3807106,0.77254903,6.8
4881,0.7882353,0.39607844,0.7372549,307.80002,0.49751237,0.7882353,14.0
3443,0.4862745,0.4509804,0.60784316,253.49998,0.25806448,0.60784316,8.2
831,0.5294118,0.58431375,0.8509804,229.7561,0.3778801,0.8509804,4.2
3474,0.42745098,0.42745098,0.5882353,240.0,0.2733333,0.5882353,8.2
4068,0.9137255,0.4862745,0.8784314,304.95413,0.4678111,0.9137255,12.0
3036,0.48235294,0.45882353,0.6117647,249.23076,0.24999997,0.6117647,8.2
3561,0.9607843,0.5411765,0.9098039,307.28973,0.43673462,0.9607843,10.0
4616,0.83137256,0.4117647,0.78431374,306.72897,0.50471693,0.83137256,14.0
2101,0.7372549,0.84313726,1.0,215.8209,0.26274505,1.0,7.2
788,0.5058824,0.5764706,0.84313726,227.44186,0.39999992,0.84313726,4.2
1949,0.46666667,0.73333335,0.7607843,185.60002,0.38659787,0.7607843,7.0
3023,0.4862745,0.4627451,0.6156863,249.23076,0.24840762,0.6156863,8.2
2456,0.7372549,0.84313726,1.0,215.8209,0.26274505,1.0,7.2
3954,1.0,0.5921569,0.95686275,306.34616,0.40784305,1.0,10.0
4281,0.95686275,0.49803922,0.9019608,307.1795,0.47950813,0.95686275,12.0
917,0.5411765,0.57254905,0.81960785,233.23944,0.33971286,0.81960785,4.2
2594,0.4745098,0.6039216,0.8784314,220.7767,0.45982137,0.8784314,7.6
3152,0.5058824,0.47843137,0.60784316,252.72728,0.21290322,0.60784316,8.2
3352,0.44313726,0.40784314,0.5921569,251.48935,0.31125823,0.5921569,8.2
2279,0.70980394,0.8352941,1.0,214.05406,0.29019603,1.0,7.2
3489,0.44313726,0.4117647,0.5764706,251.42856,0.28571424,0.5764706,8.2
4451,0.95686275,0.50980395,0.9098039,306.3158,0.46721303,0.95686275,12.0
1830,0.49803922,0.7411765,0.7647059,185.29414,0.3487179,0.7647059,7.0
4019,0.9098039,0.53333336,0.8509804,309.37503,0.41379303,0.9098039,12.0
1862,0.48235294,0.7294118,0.73333335,180.93753,0.34224594,0.73333335,7.0
4726,0.80784315,0.4,0.7411765,309.8077,0.5048543,0.80784315,14.0
1937,0.47843137,0.74509805,0.7490196,180.86958,0.3612565,0.7490196,7.0
3479,0.41960785,0.4392157,0.59607846,233.33334,0.2960526,0.59607846,8.2
732,0.54509807,0.5803922,0.8156863,232.17392,0.3317307,0.8156863,4.2
2134,0.7529412,0.8627451,1.0,213.33334,0.24705878,1.0,7.2
4169,0.9098039,0.58431375,0.85882354,309.3976,0.35775855,0.9098039,12.0
3909,0.972549,0.5411765,0.92156863,307.0909,0.4435483,0.972549,10.0
1895,0.4627451,0.73333335,0.7529412,184.05408,0.38541663,0.7529412,7.0
3014,0.50980395,0.48235294,0.6117647,252.72728,0.21153845,0.6117647,8.2
1131,0.5529412,0.83137256,0.85882354,185.38464,0.3561643,0.85882354,6.8
3239,0.40392157,0.41960785,0.5764706,234.54546,0.29931968,0.5764706,8.2
3986,0.99215686,0.5803922,0.9254902,309.7143,0.4150197,0.99215686,10.0
1195,0.5137255,0.7607843,0.7647059,180.93753,0.32820505,0.7647059,6.8
4106,0.92941177,0.49803922,0.8980392,304.36365,0.46413496,0.92941177,12.0
1614,0.49019608,0.7372549,0.74509805,181.84618,0.3421052,0.74509805,7.0
3426,0.5254902,0.47843137,0.6117647,261.17645,0.2179487,0.6117647,8.2
2751,0.47843137,0.6,0.85490197,220.625,0.44036692,0.85490197,7.6
1692,0.4862745,0.7294118,0.7529412,185.29414,0.35416663,0.7529412,7.0
2784,0.49019608,0.60784316,0.8666667,221.25,0.43438908,0.8666667,7.6
2291,0.74509805,0.84313726,1.0,216.92308,0.25490192,1.0,7.2
4962,0.8509804,0.43137255,0.79607844,307.8505,0.4930875,0.8509804,14.0
4562,0.80784315,0.39215687,0.7529412,307.92453,0.514563,0.80784315,14.0
3951,1.0,0.5882353,0.9490196,307.4286,0.41176462,1.0,10.0
3490,0.4509804,0.4117647,0.5764706,254.2857,0.28571424,0.5764706,8.2
4186,0.9098039,0.53333336,0.8509804,309.37503,0.41379303,0.9098039,12.0
4908,0.81960785,0.39607844,0.76862746,307.22223,0.51674634,0.81960785,14.0
524,0.5529412,0.5882353,0.8039216,231.5625,0.31219506,0.8039216,4.2
3382,0.42745098,0.40784314,0.5921569,246.38298,0.31125823,0.5921569,8.2
2774,0.49411765,0.6117647,0.87058824,221.25,0.43243238,0.87058824,7.6
4489,0.9764706,0.5254902,0.92941177,306.2609,0.4618473,0.9764706,12.0
360,0.45490196,0.5137255,0.74509805,227.83784,0.38947362,0.74509805,4.0
4071,0.91764706,0.49019608,0.88235295,304.95413,0.4658119,0.91764706,12.0
1307,0.4745098,0.81960785,0.80784315,177.95453,0.42105258,0.81960785,6.8
2787,0.49019608,0.60784316,0.8666667,221.25,0.43438908,0.8666667,7.6
3753,0.94509804,0.53333336,0.92941177,302.28574,0.43568456,0.94509804,10.0
4969,0.84705883,0.42745098,0.7921569,307.8505,0.4953703,0.84705883,14.0
1955,0.44313726,0.7411765,0.75686276,183.00002,0.41450772,0.75686276,7.0
4023,0.9019608,0.5254902,0.85490197,307.50003,0.4173912,0.9019608,12.0
1752,0.4627451,0.7294118,0.75686276,185.60002,0.38860098,0.75686276,7.0
3700,0.95686275,0.5647059,0.90588236,307.80002,0.409836,0.95686275,10.0
2483,0.7764706,0.8509804,1.0,220.00002,0.22352937,1.0,7.2
3335,0.42745098,0.41960785,0.6,242.60869,0.30065355,0.6,8.2
1913,0.4627451,0.7372549,0.7372549,179.99997,0.37234038,0.7372549,7.0
1095,0.4745098,0.78039217,0.8039216,184.28574,0.40975603,0.8039216,6.8
1694,0.48235294,0.72156864,0.7529412,186.95654,0.35937494,0.7529412,7.0
833,0.5686275,0.5764706,0.7882353,237.85715,0.2786069,0.7882353,4.2
1882,0.49019608,0.7372549,0.74509805,181.84618,0.3421052,0.74509805,7.0
575,0.5254902,0.5803922,0.8117647,228.49315,0.35265693,0.8117647,4.2
3870,0.972549,0.5568628,0.91764706,307.92453,0.42741928,0.972549,10.0
1353,0.5411765,0.75686276,0.78431374,186.77422,0.30999994,0.78431374,6.8
4256,0.92941177,0.48235294,0.8862745,305.7895,0.4810126,0.92941177,12.0
209,0.46666667,0.52156866,0.7529412,228.49315,0.38020828,0.7529412,4.0
1317,0.5058824,0.8117647,0.80784315,179.23074,0.3768115,0.8117647,6.8
4871,0.7921569,0.40392157,0.7372549,308.48486,0.49009892,0.7921569,14.0
3336,0.42745098,0.41960785,0.6,242.60869,0.30065355,0.6,8.2
669,0.57254905,0.58431375,0.7882353,236.72728,0.27363178,0.7882353,4.2
4810,0.8235294,0.43529412,0.77254903,307.8788,0.4714285,0.8235294,14.0
4005,0.9137255,0.57254905,0.8509804,311.03452,0.3733905,0.9137255,12.0
4402,0.9137255,0.4862745,0.8784314,304.95413,0.4678111,0.9137255,12.0
2119,0.74509805,0.84313726,1.0,216.92308,0.25490192,1.0,7.2
2515,0.5254902,0.6039216,0.84313726,225.1852,0.3767441,0.84313726,7.6
4747,0.7921569,0.39215687,0.7607843,304.7059,0.5049504,0.7921569,14.0
2158,0.78039217,0.8509804,1.0,220.7143,0.2196078,1.0,7.2
3095,0.4392157,0.4,0.58431375,252.76595,0.31543618,0.58431375,8.2
3567,0.9647059,0.54509807,0.91764706,306.729,0.43495926,0.9647059,10.0
3390,0.43137255,0.41568628,0.59607846,245.21739,0.30263153,0.59607846,8.2
2062,0.7254902,0.81960785,1.0,219.42857,0.27450976,1.0,7.2
2616,0.47843137,0.60784316,0.88235295,220.7767,0.4577777,0.88235295,7.6
4698,0.8039216,0.41960785,0.73333335,311.02042,0.4780487,0.8039216,14.0
3900,0.95686275,0.53333336,0.9137255,306.1111,0.44262287,0.95686275,10.0
943,0.5058824,0.5803922,0.8352941,226.42857,0.39436612,0.8352941,4.2
3850,0.9411765,0.5921569,0.8901961,308.76407,0.37083328,0.9411765,10.0
2549,0.49411765,0.59607846,0.85490197,223.04349,0.4220183,0.85490197,7.6
95,0.4745098,0.52156866,0.78039217,230.76923,0.39195976,0.78039217,4.0
1112,0.5372549,0.8117647,0.8392157,185.45456,0.359813,0.8392157,6.8
4459,0.9607843,0.53333336,0.9254902,304.95413,0.4448979,0.9607843,12.0
546,0.5568628,0.57254905,0.8117647,236.3077,0.3140096,0.8117647,4.2
2111,0.7254902,0.8352941,1.0,216.00002,0.27450976,1.0,7.2
1390,0.46666667,0.77254903,0.7921569,183.61447,0.41089103,0.7921569,6.8
1436,0.4862745,0.7921569,0.8117647,183.61447,0.40096614,0.8117647,6.8
3373,0.4117647,0.40784314,0.58431375,241.33333,0.30201337,0.58431375,8.2
1021,0.5372549,0.77254903,0.76862746,178.99997,0.30456847,0.77254903,6.8
1435,0.4862745,0.7921569,0.8117647,183.61447,0.40096614,0.8117647,6.8
1059,0.4745098,0.77254903,0.7921569,183.70372,0.40099004,0.7921569,6.8
2627,0.4745098,0.6039216,0.8784314,220.7767,0.45982137,0.8784314,7.6
3760,0.972549,0.53333336,0.93333334,305.35715,0.45161283,0.972549,10.0
3803,0.9843137,0.5568628,0.92941177,307.70642,0.43426287,0.9843137,10.0
641,0.53333336,0.5803922,0.8392157,230.76924,0.3644859,0.8392157,4.2
2368,0.7490196,0.8156863,1.0,224.06252,0.25098035,1.0,7.2
4699,0.7921569,0.4117647,0.72156864,311.13403,0.48019794,0.7921569,14.0
905,0.5411765,0.57254905,0.81960785,233.23944,0.33971286,0.81960785,4.2
4027,0.9019608,0.5254902,0.85490197,307.50003,0.4173912,0.9019608,12.0
966,0.5254902,0.57254905,0.85882354,231.52942,0.38812777,0.85882354,4.2
477,0.49411765,0.5294118,0.81960785,233.49397,0.39712915,0.81960785,4.0
1475,0.49019608,0.80784315,0.81960785,182.14288,0.40191382,0.81960785,6.8
4538,0.79607844,0.40784314,0.7411765,308.48486,0.48768467,0.79607844,14.0
2404,0.7294118,0.827451,1.0,218.26088,0.2705882,1.0,7.2
837,0.5803922,0.5803922,0.7921569,240.0,0.26732668,0.7921569,4.2
2733,0.4862745,0.59607846,0.85490197,222.12766,0.4311926,0.85490197,7.6
3945,1.0,0.5686275,0.94509804,307.63638,0.43137246,1.0,10.0
1499,0.62352943,0.7607843,0.75686276,178.28566,0.18041232,0.7607843,6.8
4748,0.7921569,0.39215687,0.7607843,304.7059,0.5049504,0.7921569,14.0
19,0.44313726,0.50980395,0.7411765,226.57895,0.40211636,0.7411765,4.0
1597,0.45490196,0.7529412,0.7490196,179.21051,0.39583328,0.7529412,7.0
2711,0.50980395,0.5921569,0.85490197,225.68182,0.40366963,0.85490197,7.6
4956,0.84705883,0.42352942,0.79607844,307.22223,0.49999994,0.84705883,14.0
2716,0.49019608,0.5921569,0.8509804,223.04349,0.42396307,0.8509804,7.6
1504,0.50980395,0.7294118,0.7372549,182.069,0.30851057,0.7372549,7.0
1373,0.4862745,0.7647059,0.78431374,183.94739,0.37999997,0.78431374,6.8
1512,0.50980395,0.7294118,0.7372549,182.069,0.30851057,0.7372549,7.0
3286,0.5411765,0.4862745,0.62352943,264.0,0.22012576,0.62352943,8.2
493,0.49019608,0.54509807,0.8039216,229.5,0.39024386,0.8039216,4.0
4819,0.84705883,0.42745098,0.77254903,310.6542,0.4953703,0.84705883,14.0
3507,0.96862745,0.63529414,0.9019608,312.00003,0.3441295,0.96862745,10.0
541,0.5647059,0.58431375,0.8235294,235.45454,0.31428564,0.8235294,4.2
887,0.5372549,0.57254905,0.80784315,232.17392,0.33495137,0.80784315,4.2
3613,0.9882353,0.5686275,0.93333334,307.8505,0.4246031,0.9882353,10.0
4629,0.85490197,0.4392157,0.8,307.92453,0.48623848,0.85490197,14.0
52,0.46666667,0.5176471,0.7607843,229.6,0.38659787,0.7607843,4.0
578,0.5254902,0.5803922,0.8117647,228.49315,0.35265693,0.8117647,4.2
4734,0.7921569,0.4,0.7411765,307.80002,0.49504942,0.7921569,14.0
356,0.44705883,0.5137255,0.74509805,226.57895,0.39999995,0.74509805,4.0
1580,0.48235294,0.72156864,0.7529412,186.95654,0.35937494,0.7529412,7.0
3571,0.9607843,0.5372549,0.91764706,306.1111,0.44081625,0.9607843,10.0
4141,0.9607843,0.5137255,0.91764706,305.7895,0.46530604,0.9607843,12.0
317,0.47843137,0.54901963,0.8156863,227.44186,0.41346148,0.8156863,4.0
3435,0.5058824,0.47843137,0.60784316,252.72728,0.21290322,0.60784316,8.2
3881,0.96862745,0.54901963,0.92156863,306.729,0.4331983,0.96862745,10.0
4683,0.8039216,0.4392157,0.72156864,313.5484,0.45365846,0.8039216,14.0
1800,0.47843137,0.7411765,0.7607843,184.16669,0.37113398,0.7607843,7.0
99,0.48235294,0.5372549,0.79607844,229.5,0.39408863,0.79607844,4.0
1976,0.47843137,0.74509805,0.7490196,180.86958,0.3612565,0.7490196,7.0
75,0.46666667,0.5294118,0.76862746,227.53247,0.3928571,0.76862746,4.0
4024,0.9098039,0.5294118,0.85882354,308.04126,0.41810337,0.9098039,12.0
4736,0.79607844,0.40784314,0.74509805,307.8788,0.48768467,0.79607844,14.0
3176,0.46666667,0.43137255,0.59607846,252.85713,0.27631575,0.59607846,8.2
